store_id,timezone_str
3.2259425284316E+018,America/New_York
8.14558341693843E+018,America/New_York
8.4080147825545E+018,America/New_York
2.0147835876307E+018,America/New_York
4.64355907042199E+018,America/New_York
3.89025683228808E+018,America/New_York
6.79682993742109E+018,America/New_York
2.81969252053032E+018,America/New_York
5.8453629722046E+018,America/New_York
6.70640076089435E+018,America/New_York
5.48382017562487E+018,America/New_York
2.12686511956449E+018,America/New_York
8.48895012882803E+018,America/New_York
3.07829804807901E+018,America/New_York
2.89672343235725E+018,America/New_York
2.03750368277958E+018,America/New_York
2.98361738317666E+018,America/New_York
4.23491631374812E+018,America/New_York
7.98985853105397E+018,America/New_York
4.25173331578367E+018,America/New_York
7.99693480435749E+018,America/New_York
1.79853499244452E+016,America/New_York
7.12489980784189E+018,America/New_York
6.7541463617236E+018,America/New_York
5.2191242275463E+018,America/New_York
3.72006500694852E+017,America/New_York
6.49829784215476E+018,America/New_York
5.04848293149193E+018,America/New_York
5.11801997148966E+018,America/New_York
8.0260982855818E+018,America/New_York
4.9839007147403E+018,America/New_York
4.06399343179054E+018,America/New_York
3.79419173508768E+018,America/New_York
7.79801921105905E+016,America/New_York
8.04640228539657E+018,America/New_York
5.41871984133409E+018,America/New_York
8.31336568653336E+018,America/New_York
8.37997176375381E+018,America/New_York
5.66682650032319E+018,America/New_York
4.57798700840348E+018,America/New_York
8.37692318292908E+018,America/New_York
1.52188054077513E+018,America/New_York
1.34586904582732E+017,America/New_York
5.83992179420608E+018,America/New_York
4.220489930535E+017,America/New_York
9.03135102153861E+018,America/New_York
6.01632978459742E+017,America/New_York
1.68248705293075E+018,America/New_York
3.0507099015729E+018,America/New_York
6.84869537658589E+018,America/New_York
5.35924442850233E+018,America/New_York
8.76116888634757E+018,America/New_York
2.35820772204053E+018,America/New_York
4.93653338997458E+018,America/New_York
6.13022719902177E+018,America/New_York
6.32400654548527E+018,America/New_York
5.55914898234289E+018,America/New_York
2.18742355425734E+018,America/New_York
9.15925774460471E+018,America/New_York
1.68092674137029E+018,America/New_York
2.3109306914679E+018,America/New_York
5.00106439698671E+018,America/New_York
4.30327590402164E+017,America/New_York
8.61200527096403E+018,America/New_York
6.91206613744686E+018,America/New_York
4.60382088904104E+018,America/New_York
4.06214072902587E+018,America/New_York
3.41034603845097E+018,America/New_York
4.30276906527149E+018,America/New_York
7.84213070450307E+018,America/New_York
8.31461298835247E+018,America/New_York
2.56257840171034E+018,America/New_York
1.86792757240103E+018,America/New_York
8.82691167500736E+018,America/New_York
1.55859113630422E+018,America/New_York
3.69514645232788E+018,America/New_York
5.11125265904779E+018,America/New_York
9.07854333027506E+018,America/New_York
2.26318282315486E+018,America/New_York
4.51189938547521E+018,America/New_York
1.52166415522793E+018,America/New_York
8.47276431863071E+018,America/New_York
1.18816143022197E+018,America/New_York
1.23950031027138E+018,America/New_York
5.90606525846652E+018,America/New_York
1.84131160382385E+018,America/New_York
1.04259269093093E+018,America/New_York
6.50485669217822E+018,America/New_York
3.12780221948586E+018,America/New_York
4.20145439255549E+018,America/New_York
8.28467838130839E+017,America/New_York
3.38391885392368E+017,America/New_York
6.26768847844701E+018,America/New_York
8.1011458667162E+018,America/New_York
3.0482380745265E+018,America/New_York
1.49998636389785E+018,America/New_York
4.68239706308075E+018,America/New_York
9.20085687819918E+018,America/New_York
7.67195116344136E+018,America/New_York
6.93113271277714E+018,America/New_York
3.54520049168357E+018,America/New_York
2.7948206741862E+018,America/New_York
5.67645075977121E+018,America/New_York
8.29884081361939E+018,America/New_York
7.27845954951672E+018,America/New_York
2.57745570150299E+018,America/New_York
1.81884086331563E+018,America/New_York
1.49884160264873E+018,America/New_York
6.9508977361732E+018,America/New_York
3.58717754218388E+018,America/New_York
1.84716586679678E+018,America/New_York
6.24916789028013E+018,America/New_York
8.14135044631412E+018,America/New_York
6.22677673801427E+017,America/New_York
8.00951274856174E+018,America/New_York
1.89887911053526E+017,America/New_York
6.75970619003393E+018,America/New_York
4.34346554250001E+018,America/New_York
7.36362286295346E+018,America/New_York
1.44582376162315E+017,America/New_York
5.3223799879996E+018,America/New_York
3.11003106082304E+018,America/New_York
4.00943912156829E+018,America/New_York
6.03986341983182E+018,America/New_York
6.56914302738259E+018,America/New_York
3.91203231204437E+018,America/New_York
1.22045921962219E+018,America/New_York
6.52856949148942E+018,America/New_York
2.00699230360964E+018,America/New_York
7.55077182660589E+018,America/New_York
7.63296853570917E+018,America/New_York
7.18883255688102E+017,America/New_York
4.8417874573278E+018,America/New_York
2.06024143729222E+018,America/New_York
4.953139292509E+017,America/New_York
3.82415877796304E+018,America/New_York
2.15917206370587E+018,America/New_York
3.47410805862508E+018,America/New_York
4.01837822600802E+018,America/New_York
3.73110661364022E+018,America/New_York
8.79401411014204E+017,America/New_York
9.03572690680792E+017,America/New_York
3.84478236891793E+017,America/New_York
5.31989798970282E+018,America/New_York
2.36965006951032E+018,America/New_York
7.60951074263656E+018,America/New_York
5.87176320742788E+018,America/New_York
2.2003715785257E+018,America/New_York
1.88785296883624E+018,America/New_York
7.42409113997918E+018,America/New_York
8.04677851384995E+018,America/New_York
8.01485562261482E+018,America/New_York
6.85038613379434E+018,America/New_York
1.13695959436336E+018,America/New_York
7.12237203524272E+018,America/New_York
2.84300665793897E+018,America/New_York
2.79315374867014E+018,America/New_York
5.37459689170068E+018,America/New_York
1.62007968720176E+018,America/New_York
7.54147452706623E+018,America/New_York
5.07509923168377E+018,America/New_York
6.85760170841088E+018,America/New_York
8.53631627639835E+017,America/New_York
5.18725550950733E+018,America/New_York
7.94227547799903E+018,America/New_York
4.38540070942674E+018,America/New_York
5.82468530002705E+018,America/New_York
3.91220978837681E+018,America/New_York
1.72552138631324E+018,America/New_York
2.36325447568478E+018,America/New_York
3.6906933682422E+016,America/New_York
6.95708378573831E+018,America/New_York
7.73022983163658E+018,America/New_York
6.84028183237615E+018,America/New_York
8.17843143660701E+018,America/New_York
2.13798997582643E+018,America/New_York
7.917271757715E+018,America/New_York
3.52157816880994E+018,America/New_York
5.92837582340465E+018,America/New_York
5.16880079807695E+016,America/New_York
7.82071894153736E+018,America/New_York
2.53357253838246E+016,America/New_York
1.14330385868371E+018,America/New_York
5.70683086393501E+018,America/New_York
5.33997725400464E+018,America/New_York
8.25119564834055E+018,America/New_York
2.99863867189593E+018,America/New_York
4.66440964869845E+018,America/New_York
7.108545006154E+018,America/New_York
2.41106418882064E+018,America/New_York
5.05545116822958E+018,America/New_York
8.93205873209452E+018,America/New_York
3.65515168871149E+018,America/New_York
1.65999425600893E+018,America/New_York
1.92114978349097E+018,America/New_York
1.04847206087126E+018,America/New_York
5.71522716097964E+018,America/New_York
2.94438064868858E+018,America/New_York
5.15672333713886E+018,America/New_York
7.58829332974717E+018,America/New_York
8.6621251665889E+018,America/New_York
7.15274305527766E+018,America/New_York
8.88081979306379E+018,America/New_York
4.76779722954896E+018,America/New_York
1.32245240231195E+018,America/New_York
4.50857946579319E+018,America/New_York
8.98959293148226E+018,America/New_York
1.20793542723484E+018,America/New_York
3.00376686489108E+018,America/New_York
2.96029782279029E+018,America/New_York
5.34023693735879E+018,America/New_York
1.68949913933749E+018,America/New_York
3.70623345449113E+018,America/New_York
1.58130302642537E+018,America/New_York
7.42023448552074E+018,America/New_York
7.75512587266939E+018,America/New_York
1.69467894209863E+018,America/New_York
7.93186503480418E+018,America/New_York
8.32155791732033E+017,America/New_York
1.0501107364247E+018,America/New_York
9.03849368644864E+018,America/New_York
6.55500218057047E+018,America/New_York
6.63476856333418E+018,America/New_York
5.04134813390048E+018,America/New_York
8.9491081503121E+018,America/New_York
3.31238845742331E+018,America/New_York
1.87202870082095E+018,America/New_York
6.80558157321379E+018,America/New_York
4.13737428159622E+018,America/New_York
1.37148243658773E+018,America/New_York
3.49738152666253E+017,America/New_York
4.72633100041688E+018,America/New_York
7.55632912665441E+018,America/New_York
3.3766560110333E+018,America/New_York
7.35545630619898E+017,America/New_York
8.31931887850635E+018,America/New_York
5.99471361420331E+017,America/New_York
4.84309141200364E+018,America/New_York
3.41896479897641E+018,America/New_York
1.7453905369434E+018,America/New_York
7.98695202982885E+018,America/New_York
6.73778571038679E+018,America/New_York
1.26635199018952E+018,America/New_York
4.76909938162054E+018,America/New_York
3.71047270690667E+018,America/New_York
7.760449579699E+018,America/New_York
7.13938660436072E+018,America/New_York
7.90110782301299E+017,America/New_York
3.17436222300192E+018,America/New_York
6.50215696181334E+018,America/New_York
2.86130081037271E+018,America/New_York
7.60493384616042E+018,America/New_York
5.58801935556689E+018,America/New_York
6.61452383154051E+018,America/New_York
4.57496285160915E+018,America/New_York
2.07829590952839E+018,America/New_York
8.95647919857255E+018,America/New_York
6.47872342411507E+018,America/New_York
7.160238954476E+018,America/New_York
4.62949671977092E+018,America/New_York
4.88988275200342E+018,America/New_York
3.40213058299897E+018,America/New_York
1.18943643145715E+018,America/New_York
3.17323329147472E+018,America/New_York
6.84853517872713E+018,America/New_York
4.21599372325014E+018,America/New_York
6.46862635677873E+017,America/New_York
1.07861465185341E+018,America/New_York
6.9222605141E+018,America/New_York
6.05082284368146E+018,America/New_York
6.94991301238095E+018,America/New_York
5.41990897229676E+017,America/New_York
3.39691199914404E+018,America/New_York
5.92741964274775E+018,America/New_York
7.43206020400778E+018,America/New_York
7.59071928739969E+017,America/New_York
8.34094749523364E+018,America/New_York
7.21194696997798E+018,America/New_York
7.73862909623206E+018,America/New_York
5.74001156673839E+017,America/New_York
1.64023891846535E+018,America/New_York
7.14240040153063E+018,America/New_York
5.50836966311082E+018,America/New_York
7.19463848606984E+018,America/New_York
4.7719609299469E+018,America/New_York
4.62181956873732E+018,America/New_York
3.99250671955555E+018,America/New_York
9.24541854219835E+017,America/New_York
1.75981990661723E+018,America/New_York
4.52699122084283E+017,America/New_York
9.11102169803304E+018,America/New_York
7.68992666525847E+017,America/New_York
4.00562047628436E+018,America/New_York
4.83182839051637E+018,America/New_York
5.2678903979757E+018,America/New_York
4.63213872217692E+018,America/New_York
7.03683146270334E+018,America/New_York
3.33636083701664E+018,America/New_York
7.32320758868722E+018,America/New_York
3.4673227644427E+017,America/New_York
5.0445601492982E+018,America/New_York
2.15539400486542E+018,America/New_York
4.32226689549173E+018,America/New_York
4.80571042077236E+018,America/New_York
5.99737727895674E+018,America/New_York
5.05996342542997E+018,America/New_York
8.63398455126681E+018,America/New_York
2.62921485068769E+018,America/New_York
3.89316840608255E+018,America/New_York
4.69582306696706E+018,America/New_York
3.11296385940984E+018,America/New_York
1.74088133149453E+018,America/New_York
5.29173244626558E+018,America/New_York
1.31427481584313E+018,America/New_York
2.42949557979976E+018,America/New_York
5.40168684498499E+018,America/New_York
5.40066285435848E+017,America/New_York
2.83916087386756E+018,America/New_York
2.29691734290995E+018,America/New_York
4.14501743778541E+017,America/New_York
9.0034780343298E+018,America/New_York
2.08760781657375E+016,America/New_York
9.21300222448971E+017,America/New_York
6.55157428268999E+018,America/New_York
7.9604308813084E+018,America/New_York
6.28548384559436E+018,America/New_York
4.34169015330315E+018,America/New_York
6.37003634028277E+017,America/New_York
8.78027076866827E+018,America/New_York
5.63804789001563E+018,America/New_York
8.48732010005475E+018,America/New_York
6.49771495929297E+018,America/New_York
6.1143717316418E+018,America/New_York
4.47852393471272E+018,America/New_York
7.4930166019462E+018,America/New_York
9.1416110438811E+018,America/New_York
1.9108729564901E+018,America/New_York
2.27533994709615E+018,America/New_York
3.41370324094742E+018,America/New_York
3.45971272807541E+018,America/New_York
8.16970389402969E+018,America/New_York
5.81288151581891E+018,America/New_York
8.55493185939396E+018,America/New_York
7.15148370907107E+017,America/New_York
9.21661286026348E+018,America/New_York
7.38343172380745E+018,America/New_York
4.06874418027431E+018,America/New_York
6.78145418475561E+018,America/New_York
3.51858280268447E+018,America/New_York
9.08396041692127E+018,America/New_York
8.10261646665003E+018,America/New_York
3.13197198264668E+017,America/New_York
1.74938713086427E+018,America/New_York
5.06095721929031E+018,America/New_York
8.96255767899073E+018,America/New_York
5.5572509180655E+017,America/New_York
3.50773269257067E+017,America/New_York
6.03729486807328E+018,America/New_York
1.63989247898591E+018,America/New_York
1.33463089851153E+018,America/New_York
6.06451791191811E+018,America/New_York
2.34683105381814E+018,America/New_York
5.28565205123082E+018,America/New_York
3.13579531234822E+018,America/New_York
3.1555219273195E+018,America/New_York
6.76946153890947E+018,America/New_York
4.32389665427736E+016,America/New_York
9.81104245064133E+017,America/New_York
7.59061867781205E+018,America/New_York
7.73467864806932E+018,America/New_York
1.42887550440251E+018,America/New_York
5.34732239573273E+018,America/New_York
5.79879487273075E+018,America/New_York
1.99385451887935E+017,America/New_York
4.75895565417676E+016,America/New_York
5.00788044047759E+018,America/New_York
3.98110081708774E+018,America/New_York
3.55854950696993E+018,America/New_York
4.29100443172502E+018,America/New_York
3.29118384975214E+018,America/New_York
8.18519370726432E+018,America/New_York
2.30755736995965E+018,America/New_York
1.35155137817993E+018,America/New_York
5.95657246946355E+018,America/New_York
2.23865218816979E+017,America/New_York
5.38088594312312E+017,America/New_York
8.50464754526041E+018,America/New_York
6.51006296299048E+018,America/New_York
8.57451655151035E+018,America/New_York
7.72837495459855E+018,America/New_York
5.58606924142337E+017,America/New_York
1.8521749224011E+018,America/New_York
2.78679349638949E+018,America/New_York
2.38686109657266E+018,America/New_York
6.18168146524962E+018,America/New_York
9.04322493225795E+018,America/New_York
2.70332197798302E+018,America/New_York
8.60579278161438E+018,America/New_York
6.86690703935364E+018,America/New_York
8.59646658300725E+017,America/New_York
1.66392661756209E+018,America/New_York
5.39308991638257E+017,America/New_York
6.84451622419607E+018,America/New_York
8.6792308316885E+018,America/New_York
8.47077815785341E+018,America/New_York
4.8219657234966E+017,America/New_York
4.63317383483383E+018,America/New_York
2.52975565193425E+018,America/New_York
5.03818300554806E+018,America/New_York
7.43497739239202E+018,America/New_York
8.62469999697315E+018,America/New_York
6.03445488093914E+018,America/New_York
8.45830221948592E+018,America/New_York
2.01817353440537E+018,America/New_York
1.04307199129119E+018,America/New_York
7.23005028945435E+017,America/New_York
3.61853976519774E+018,America/New_York
4.1424470645668E+018,America/New_York
6.45219280003215E+018,America/New_York
6.36366769666462E+018,America/New_York
6.9853736712844E+016,America/New_York
5.53185489821005E+018,America/New_York
5.92764765734532E+018,America/New_York
1.09765773553024E+018,America/New_York
4.83704308680466E+018,America/New_York
2.42537633090152E+018,America/New_York
1.72327552287019E+018,America/New_York
2.34112322159019E+018,America/New_York
7.87377178364223E+018,America/New_York
5.68219413844278E+018,America/New_York
1.74179393633722E+018,America/New_York
1.14522025666534E+018,America/New_York
5.46279874616648E+018,America/New_York
9.0253995577261E+018,America/New_York
8.03137727717188E+018,America/New_York
7.33362614507613E+018,America/New_York
6.02865590431715E+018,America/New_York
4.08543986766065E+018,America/New_York
8.64813827678699E+018,America/New_York
7.50971964143773E+018,America/New_York
4.0715858362517E+018,America/New_York
8.64702439628801E+018,America/New_York
3.29847169752016E+018,America/New_York
8.98663691110578E+018,America/New_York
3.01153305505823E+018,America/New_York
3.27063480839114E+018,America/New_York
4.34765961465288E+018,America/New_York
4.289205734103E+018,America/New_York
2.98724587642728E+018,America/New_York
4.68153239204673E+018,America/New_York
5.18309077261369E+018,America/New_York
1.38335149910657E+018,America/New_York
7.47793607292936E+018,America/New_York
5.34556489245658E+018,America/New_York
7.57989544059372E+018,America/New_York
2.86690981393641E+018,America/New_York
6.57955127783876E+018,America/New_York
1.93230746077448E+018,America/New_York
2.09545933510901E+018,America/New_York
3.51564489849923E+018,America/New_York
8.05476669120021E+018,America/New_York
3.59087059737202E+018,America/New_York
3.46366105785481E+017,America/New_York
7.23078876367347E+018,America/New_York
6.223771063945E+018,America/New_York
5.81262765429012E+018,America/New_York
9.56668268808969E+017,America/New_York
1.70329229159658E+018,America/New_York
1.0217518574406E+018,America/New_York
4.75600453400463E+018,America/New_York
1.6580246252125E+017,America/New_York
2.72714586187189E+018,America/New_York
4.8866457417789E+018,America/New_York
1.12322506653428E+018,America/New_York
7.60198859156346E+017,America/New_York
4.02873280417254E+018,America/New_York
1.508040010409E+018,America/New_York
6.48492495378007E+018,America/New_York
5.37461017359711E+018,America/New_York
7.62654424267212E+018,America/New_York
4.85319817707469E+018,America/New_York
8.45400859440247E+018,America/New_York
7.24206132901818E+018,America/New_York
7.63037349485828E+018,America/New_York
8.51342300478534E+018,America/New_York
4.91153197772663E+018,America/New_York
2.21618025402517E+018,America/New_York
6.79379962764982E+018,America/New_York
4.78219350604909E+017,America/New_York
8.83009361295027E+018,America/New_York
5.35759317919817E+018,America/New_York
1.0867605783172E+018,America/New_York
2.0273787541898E+018,America/New_York
4.98329148226319E+018,America/New_York
2.2653695864054E+018,America/New_York
7.06838551362696E+018,America/New_York
2.72010299971746E+018,America/New_York
8.0460160412099E+018,America/New_York
7.70367106579841E+018,America/New_York
2.64934024505672E+018,America/New_York
2.72317221680709E+018,America/New_York
3.81263880267066E+017,America/New_York
2.91010831168541E+018,America/New_York
4.12246659527244E+018,America/New_York
3.77378641770162E+018,America/New_York
5.21638053101392E+018,America/New_York
7.42881485770472E+018,America/New_York
6.13505412758273E+018,America/New_York
6.02631155859105E+018,America/New_York
5.08823238736548E+018,America/New_York
1.63637040315914E+018,America/New_York
3.03475965412094E+018,America/New_York
6.66977251164738E+018,America/New_York
7.40981102671044E+018,America/New_York
9.10797391872995E+018,America/New_York
1.26951469364608E+018,America/New_York
8.05627998615433E+018,America/New_York
2.80571160902971E+018,America/New_York
4.87084331197855E+018,America/New_York
7.38256114873197E+018,America/New_York
4.90418316985852E+018,America/New_York
4.77730447002163E+018,America/New_York
5.94105325469708E+018,America/New_York
3.79360324507645E+016,America/New_York
3.56295543279201E+018,America/New_York
9.05767867454535E+018,America/New_York
8.25601273704383E+018,America/New_York
1.61133078082106E+018,America/New_York
5.38202711637359E+018,America/New_York
3.08046638406044E+018,America/New_York
8.79012785735026E+018,America/New_York
6.06591276112123E+018,America/New_York
6.01361231265078E+018,America/New_York
3.03935890220722E+018,America/New_York
2.27029064997482E+018,America/New_York
1.61328280350331E+018,America/New_York
8.33283257456748E+018,America/New_York
8.42967960429191E+018,America/New_York
7.42016949897406E+018,America/New_York
5.0786057400539E+018,America/New_York
8.53386399923132E+018,America/New_York
8.8100963425462E+018,America/New_York
1.03052003742765E+018,America/New_York
4.38593188522109E+018,America/New_York
7.24909824329526E+018,America/New_York
4.7945244157812E+018,America/New_York
4.7619587234838E+018,America/New_York
5.59980564853778E+018,America/New_York
2.93062505078202E+018,America/New_York
5.63279701236628E+018,America/New_York
4.01901559952641E+018,America/New_York
6.83508886222246E+018,America/New_York
2.16716787515611E+017,America/New_York
8636530640121278,America/New_York
7.35145880377719E+018,America/New_York
2.25069567100397E+018,America/New_York
1.58078085000693E+018,America/New_York
4.07395931959608E+018,America/New_York
4.76662312967805E+017,America/New_York
6.10856883870459E+018,America/New_York
5.97646579128743E+018,America/New_York
2.48058264691388E+018,America/New_York
5.46626585401173E+018,America/New_York
6.03020455793771E+018,America/New_York
5.28797344886349E+018,America/New_York
6.94054001879855E+018,America/New_York
6.32419582835508E+018,America/New_York
2.37484749311941E+018,America/New_York
8.58335615166975E+018,America/New_York
4.45125112509552E+018,America/New_York
4.82750661002471E+018,America/New_York
2.80116101859525E+018,America/New_York
4.25695946035131E+018,America/New_York
5.2339030745372E+018,America/New_York
2.87143681951498E+018,America/New_York
4.30642045157377E+018,America/New_York
5.37581611731937E+018,America/New_York
3.84792616029469E+018,America/New_York
5.5216788378556E+018,America/New_York
4.12333670555475E+018,America/New_York
3.19262704879945E+018,America/New_York
5.6644766685901E+018,America/New_York
3.40550231604709E+018,America/New_York
2.64762853551974E+018,America/New_York
5.89281517399048E+018,America/New_York
7.97480306669681E+018,America/New_York
8.8485089580759E+018,America/New_York
5.91734113020725E+018,America/New_York
4.98019927614602E+018,America/New_York
7.13567440190483E+018,America/New_York
5.95937477014361E+018,America/New_York
7.05676856432913E+017,America/New_York
6.52724857260429E+018,America/New_York
9.20168267853114E+018,America/New_York
5.12304377768392E+018,America/New_York
1.15660308505505E+018,America/New_York
1.91444815672076E+018,America/New_York
1.40140145634066E+018,America/New_York
7.47801445730239E+018,America/New_York
6.5502285321231E+018,America/New_York
4.66692872544374E+018,America/New_York
5.04304681549288E+018,America/New_York
6.17449797766701E+018,America/New_York
3.68101249640217E+018,America/New_York
5.25634110386621E+018,America/New_York
1.92122724393627E+018,America/New_York
3.5745962800204E+018,America/New_York
8.47019268363043E+018,America/New_York
4.61176770450244E+018,America/New_York
6.19644611767444E+018,America/New_York
5.87938501705238E+018,America/New_York
7.77494770048449E+018,America/New_York
8.54540452892079E+018,America/New_York
1.595924481482E+018,America/New_York
2.99674273013605E+018,America/New_York
2.36306449256998E+018,America/New_York
2.73630551366702E+017,America/New_York
3.64107479259266E+018,America/New_York
2.74642671577937E+018,America/New_York
5.53170373764625E+018,America/New_York
3.33318648963246E+018,America/New_York
3.38232502039061E+018,America/New_York
6.55374127804824E+018,America/New_York
7.54714380889312E+018,America/New_York
8.12733952323443E+018,America/New_York
6.98237896349697E+018,America/New_York
5.23497846637814E+018,America/New_York
1.37282742433308E+018,America/New_York
5.06275499852231E+018,America/New_York
4.37812660264951E+017,America/New_York
3.93949375172243E+018,America/New_York
5.27853482815556E+018,America/New_York
3.15042571061426E+018,America/New_York
3.53761610090544E+018,America/New_York
5.63674138551767E+018,America/New_York
4.25409456967567E+018,America/New_York
1.17455589773398E+018,America/New_York
3.6473739706242E+018,America/New_York
7.58878448699176E+018,America/New_York
4.98890240904286E+018,America/New_York
2.3367330042588E+018,America/New_York
8.94717176793782E+018,America/New_York
4.26058028690633E+018,America/New_York
5.64784332633974E+018,America/New_York
6.44632704362117E+018,America/New_York
4.98042939807861E+018,America/New_York
5.5365121843486E+018,America/New_York
6.91646268803528E+018,America/New_York
4.80988753909049E+018,America/New_York
2.14440444113957E+018,America/New_York
8.8319956324924E+018,America/New_York
5.48469107017996E+018,America/New_York
7.61337491156484E+018,America/New_York
5.65025550397051E+018,America/New_York
7.42140753661518E+018,America/New_York
3.45632287756045E+018,America/New_York
8.57465238596087E+018,America/New_York
2.13124882750299E+017,America/New_York
1.00456788235886E+018,America/New_York
4.4537486958005E+018,America/New_York
8.98771549660968E+018,America/New_York
6.08793080887072E+018,America/New_York
7.15740951198088E+018,America/New_York
8.99499699997295E+018,America/New_York
3.02810619662532E+018,America/New_York
6.1940349014545E+018,America/New_York
7.7064668109419E+017,America/New_York
4.22382254609988E+018,America/New_York
6.61126796545015E+018,America/New_York
4.10658888778886E+018,America/New_York
5.53234328089655E+018,America/New_York
4.74684157515596E+018,America/New_York
3.49843016273718E+018,America/New_York
6.78726307277051E+017,America/New_York
1.38183299270023E+018,America/New_York
9.03676773507478E+018,America/New_York
5.10233709115736E+016,America/New_York
8.9117174385429E+018,America/New_York
6.33303828538446E+018,America/New_York
9.0582613351815E+018,America/New_York
8.60803967841224E+017,America/New_York
9.19545051089968E+018,America/New_York
8.26254874834021E+018,America/New_York
3.69644034738051E+018,America/New_York
1.26314869962618E+018,America/New_York
1.35156059827428E+018,America/New_York
2.13652181552041E+018,America/New_York
1.3099087747586E+018,America/New_York
1.6469412467821E+018,America/New_York
7.77493501408777E+018,America/New_York
4.61442226084193E+018,America/New_York
1.24963917189067E+018,America/New_York
6.39351584658303E+018,America/New_York
1.07759810504486E+018,America/New_York
5.88677983457341E+018,America/New_York
7.24469136836257E+018,America/New_York
5.93004060547423E+018,America/New_York
7.55233947370316E+018,America/New_York
5.30459453262944E+018,America/New_York
6.47135299095904E+018,America/New_York
3.67353926495123E+018,America/New_York
2.12790877281257E+018,America/New_York
4.55959750128106E+018,America/New_York
8.42391731934255E+018,America/New_York
9.10872445910448E+018,America/New_York
3.68277875872795E+018,America/New_York
2.10757874905954E+018,America/New_York
8.13141019688E+018,America/New_York
8.64892752138991E+018,America/New_York
7.49973264125823E+018,America/New_York
4.59443980508654E+018,America/New_York
5.16038658503311E+017,America/New_York
2.73123566467244E+018,America/New_York
3.4626189129881E+017,America/New_York
8.70577323378133E+018,America/New_York
8.80979912126981E+018,America/New_York
2.76175260274817E+018,America/New_York
4.42969340993979E+018,America/New_York
6.23636069987555E+018,America/New_York
2.72130180845088E+018,America/New_York
8.8331881431813E+018,America/New_York
6.02561870729665E+018,America/New_York
2.01079265569336E+018,America/New_York
5.53500286007411E+018,America/New_York
8.57478309750918E+018,America/New_York
6.88184035374061E+018,America/New_York
2.22602067997069E+018,America/New_York
2.29754856297326E+018,America/New_York
6.05901547267202E+018,America/New_York
6.96479438417175E+018,America/New_York
8.26753694983424E+018,America/New_York
2.418235356688E+017,America/New_York
7.53248477074467E+017,America/New_York
7.94652607075278E+018,America/New_York
6.61516773913947E+018,America/New_York
5.1598183218187E+018,America/New_York
3.71452860928189E+016,America/New_York
7.19783733361899E+018,America/New_York
2.905554666506E+018,America/New_York
3.03107928253606E+018,America/New_York
1.55965663507057E+018,America/New_York
9.02146460560396E+018,America/New_York
1.71782383857926E+018,America/New_York
2.4302369339924E+018,America/New_York
3.13346149486183E+017,America/New_York
3.43027347015498E+018,America/New_York
3.38935105015596E+018,America/New_York
3.24496825565236E+018,America/New_York
1.16865350111841E+018,America/New_York
1.91987481773305E+018,America/New_York
8.5074817681372E+018,America/New_York
1.23749191018568E+018,America/New_York
6.42936570565024E+018,America/New_York
7.06754193513497E+018,America/New_York
7.88933787054953E+018,America/New_York
6.13256289921509E+018,America/New_York
2.6375861742715E+018,America/New_York
8.52513672724604E+017,America/New_York
6.39715560836049E+018,America/New_York
3.84105979175291E+018,America/New_York
4.13981602773256E+018,America/New_York
2.83493849392031E+018,America/New_York
5.99088381848457E+018,America/New_York
7.83207601289033E+018,America/New_York
3.15394678948562E+018,America/New_York
1.25934946912375E+017,America/New_York
1.01663410882876E+018,America/New_York
9.15776875784463E+017,America/New_York
1.95419307572516E+018,America/New_York
6.92005283230473E+018,America/New_York
1.98233173380236E+018,America/New_York
8.86749665481784E+018,America/New_York
6.11006670060205E+018,America/New_York
7.88558189946072E+018,America/New_York
9.1018025111862E+018,America/New_York
6.50300834027006E+018,America/New_York
1.06891975910444E+018,America/New_York
1.576204102012E+018,America/New_York
8.38437686371759E+018,America/New_York
8.11386136141144E+018,America/New_York
9.01203140077921E+018,America/New_York
1.01309509464394E+017,America/New_York
4.20903745384447E+018,America/New_York
8.14483002601592E+018,America/New_York
3.30851511972646E+018,America/New_York
6.0239436810158E+018,America/New_York
7.06751010892176E+018,America/New_York
2.98366717867924E+018,America/New_York
7.3497838172927E+018,America/New_York
5.64182480174004E+017,America/New_York
6.30878237909003E+018,America/New_York
1.7785793857053E+018,America/New_York
2.65813787566025E+018,America/New_York
7.72992022757775E+018,America/New_York
3.5023865991441E+018,America/New_York
5.54578715072766E+018,America/New_York
3.78419673418952E+017,America/New_York
2.25073709490277E+018,America/New_York
3.65536641422399E+018,America/New_York
7.54646556280552E+018,America/New_York
5.86697122160107E+018,America/New_York
8.44413674282305E+018,America/New_York
4.90349604050914E+017,America/New_York
4.8108923132763E+018,America/New_York
1.51326581407362E+018,America/New_York
5.61880222183293E+018,America/New_York
4.37428964931886E+018,America/New_York
7.14707375924242E+018,America/New_York
8.06429603857641E+018,America/New_York
7.22325867095122E+018,America/New_York
1.57150703881519E+018,America/New_York
3.65875490897959E+018,America/New_York
8.03933063560754E+018,America/New_York
5.77746440650242E+018,America/New_York
1.86712977695739E+018,America/New_York
1.04148350794991E+018,America/New_York
2.56469423892776E+018,America/New_York
7.80406653703805E+018,America/New_York
1.44296316077298E+018,America/New_York
3.70536377092103E+018,America/New_York
5.15463715231256E+018,America/New_York
5.81218448189975E+018,America/New_York
5.83021904029689E+018,America/New_York
5.72750854455505E+018,America/New_York
